IdEjemplar,Fuente,AnioColecta,Altitud,Estado,Municipio,Localidad,Taxa,AnioDeterminacion,Fuente de georreferencia,LatitudGrados,LatitudMinutos,LatitudSegundos,LongitudGrados,LongitudMinutos,LongitudSegundos,Habitat,Habitat
443,JE014,1986,620,CHIAPAS,FRONTERA COMALAPA,"2 km al N de Ciudad Cuauhtémoc, camino a Comitán","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,41,19.90,-92,0,16.05,Silvestre,Silvestre
444,JE014,1982,1900,MICHOACÁN DE OCAMPO,ZITÁCUARO,"1 km al N de San Felipe, camino Zitácuaro-Angangueo","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,53.00,-100,22,32,Silvestre,Silvestre
445,JE014,1982,800,MICHOACÁN DE OCAMPO,LA HUACANA,"40 km al S de Nueva Italia, camino a Arteaga","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.7.2600, octubre 2016",18,47,11.00,-102,1,25,Silvestre,Silvestre
446,JE014,1988,1600,CHIAPAS,MOTOZINTLA,"45 km al NW de Huixtla, camino a Motozintla","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,19,21.05,-92,18,22.25,Silvestre,Silvestre
447,JE014,1982,1320,OAXACA,SAN AGUSTÍN LOXICHA,"Puente Jalatengo, 15 km al N de Candelaria Loxicha, camino Pochutla-Oaxaca","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,0,45.35,-96,31,51.25,Silvestre,Silvestre
448,JE014,1993,150,CHIAPAS,OCOSINGO,"Alrededores de la estación Biológica Chajul, sobre el Río Lacantún","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,6,45.39,-90,56,27.7,Silvestre,Silvestre
449,JE014,1993,150,CHIAPAS,OCOSINGO,"Ejido Chajul, a la orilla del Río Lacantún","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,6,42.90,-90,56,16.69,Silvestre,Silvestre
450,JE014,1993,150,CHIAPAS,OCOSINGO,Ejido Chajul,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,6,28.40,-90,56,18.69,Silvestre,Silvestre
451,JE014,1997,120,CAMPECHE,HOPELCHÉN,"3 km al S de Xcan-ha [Xcanhá], camino a Xpujil","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,4,44.00,-89,19,30,Silvestre,Silvestre
452,JE014,1983,2,CAMPECHE,CHAMPOTÓN,"20 km al SW de Champotón, camino Champotón-Ciudad del Carmen","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,12,33.00,-90,52,0.2,Silvestre,Silvestre
453,JE014,1998,15,CAMPECHE,CALAKMUL,"1 km al NW de Pioneros del Río [Xnohá], camino a Santa Rosa","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,53,33.30,-89,10,42,Silvestre,Silvestre
454,JE014,1999,345,OAXACA,SAN CARLOS YAUTEPEC,"4.5 km al N de San Isidro Chacalapa, camino a San Miguel Chongos","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,57,21.99,-95,56,51,Silvestre,Silvestre
455,JE014,1999,70,OAXACA,SAN PEDRO HUAMELULA,"5 km al N de Ayutla, camino a Guadalupe Victoria","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,56,7.62,-95,51,8.92,Silvestre,Silvestre
456,JE014,1971,220,TAMAULIPAS,ALDAMA,"Cerro de la Torre de Microondas, Las Palmas, Ejido Cuauhtémoc","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,0,29.43,-98,14,12.81,Silvestre,Silvestre
457,JE014,1971,220,TAMAULIPAS,ALDAMA,"Cerro de la Torre de Microondas, Las Palmas, Ejido Cuauhtémoc","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,0,29.43,-98,14,12.81,Silvestre,Silvestre
458,JE014,1983,1700,GUERRERO,EDUARDO NERI,"25 km al NE de Filo de Caballo, camino a Xochipala","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,46,24.31,-99,42,17.3,Silvestre,Silvestre
459,JE014,1983,2450,MICHOACÁN DE OCAMPO,HIDALGO,"En La Venta, a 17 km al W de Ciudad Hidalgo, carretera a Morelia por Mil Cumbres","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,40,17.00,-100,42,30,En laderas. Silvestre,Silvestre
460,JE014,1983,2450,MICHOACÁN DE OCAMPO,HIDALGO,"En La Venta, a 17 km al W de Ciudad Hidalgo, carretera a Morelia por Mil Cumbres","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,40,17.00,-100,42,30,En laderas. Silvestre,Silvestre
461,JE014,1983,1700,GUERRERO,TELOLOAPAN,"En El Aguacate a 29 km al W de Teloloapan, carretera Iguala-Ciudad Altamirano","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,23,19.67,-100,2,6.09,Silvestre,Silvestre
462,JE014,1983,1900,GUERRERO,GENERAL HELIODORO CASTILLO,"2 km al SW de Cruz de Ocote, camino a Filo de Caballo-Puerto Gallo","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,32,36.01,-99,54,26.86,Silvestre,Silvestre
463,JE014,1983,1350,MICHOACÁN DE OCAMPO,AGUILILLA,"12.5 km al W de Aguilillas, camino a Dos Aguas","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,45,53.00,-102,50,42,Silvestre,Silvestre
464,JE014,1983,1890,GUERRERO,COYUCA DE CATALÁN,"91 km al NE de Zihuatanejo, camino a Ciudad Altamirano","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,59,0.29,-101,12,44.29,Escapado,Escapado
465,JE014,1990,660,CHIAPAS,TUXTLA GUTIÉRREZ,"El Zapotal, al SE de Tuxtla Gutiérrez","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,43,31.88,-93,6,1.19,Silvestre,Silvestre
466,JE014,1999,250,OAXACA,ASUNCIÓN IXTALTEPEC,"1.75 km en línea recta al NW de Nizanda, pedrera, vía del tren Transístmico","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,40,27.12,-95,0,51.94,Silvestre,Silvestre
467,JE014,2001,120,OAXACA,ASUNCIÓN IXTALTEPEC,"Afluentes del arroyo Mazahua, ladera este del Cerro Verde, cerca del aguaje Palma Sola, ca. 3 km al E de Nizanda","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,39,20.00,-94,59,50,Silvestre,Silvestre
468,JE014,2003,95,OAXACA,ASUNCIÓN IXTALTEPEC,Estación Nizanda,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,39,46.51,-95,1,6.25,Silvestre,Silvestre
469,JE014,1995,250,OAXACA,ASUNCIÓN IXTALTEPEC,"1.75 km en línea recta al NW de Nizanda, pedrera, vía del tren Transístmico","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,40,27.12,-95,0,51.94,Silvestre,Silvestre
470,JE014,1988,1800,MORELOS,TLAYACAPAN,Just outside San José de los Laureles (2 mi NW of Tlayacapan),"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,58,41.39,-99,0,23.56,Near road. Silvestre,Silvestre
471,JE014,1987,1371,CHIAPAS,SAN JUAN CANCUC,4 km al S de la comunidad de San Juan Cancuc,"Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.7.2600, octubre 2016",16,52,50.00,-92,23,53,Cultivado,Cultivado
472,JE014,1988,1158,CHIAPAS,SAN JUAN CANCUC,"1.5 km del pueblo de Cancuc, Ch'en Tab","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,54,11.83,-92,21,8.45,"Campo, montes. Silvestre",Silvestre
473,JE014,1988,1402,CHIAPAS,SAN JUAN CANCUC,"San Juan Cancuc, Raya de Oxchuc, 5 km al S del poblado","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,52,16.08,-92,22,5.04,Cultivado,Cultivado
474,JE014,2003,1765,OAXACA,SAN LORENZO ALBARRADAS,Hierve El Agua,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,51,56.91,-96,16,31.5,Silvestre,Silvestre
475,JE014,2003,1765,OAXACA,SAN LORENZO ALBARRADAS,Hierve El Agua,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,51,56.91,-96,16,31.5,Silvestre,Silvestre
476,JE014,2003,1765,OAXACA,SAN LORENZO ALBARRADAS,Hierve El Agua,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,51,56.91,-96,16,31.5,Silvestre,Silvestre
477,JE014,2006,9999,OAXACA,OAXACA DE JUÁREZ,"Cerro del Fortín, Cruz Blanca hacia la vereda","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,5,35.59,-96,43,50.57,Silvestre,Silvestre
478,JE014,1984,16,QUINTANA ROO,FELIPE CARRILLO PUERTO,X-Konha,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,25,57.10,-88,6,2.02,Cultivado,Cultivado
479,JE014,1994,22,YUCATÁN,VALLADOLID,"Pixoy, Valladolid","Phaseolus lunatus var. lunatus - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,43,13.85,-88,15,44.09,Entre milpa en cañada. Cultivado,Cultivado
480,JE014,1985,22,YUCATÁN,UAYMA,"San Pedro, Uayma","Phaseolus lunatus var. lunatus - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,43,34.65,-88,22,40.36,Entre milpa. Cultivado,Cultivado
481,JE014,1985,22,YUCATÁN,VALLADOLID,"Pixoy, Valladolid","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,43,13.85,-88,15,44.09,Milpa asociada a maíz. Cultivado,Cultivado
482,JE014,1986,9999,CHIAPAS,TENEJAPA,"Chixtontic, región II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,53,47.36,-92,27,7.65,"Parcela con cacahuate, calabaza, maíz al borde del camino. Cultivado",Cultivado
483,JE014,1986,9999,CHIAPAS,OXCHUC,"Yoshib, Region II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,50,53.98,-92,26,53.01,"Ladera cerril y parcela con calabaza, rábano, nabo, durazno y ciruela. Cultivado",Cultivado
484,JE014,1985,1650,CHIAPAS,UNIÓN JUÁREZ,Talquián,"Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,5,10.70,-92,5,9.7,Ladera de cerro. Cultivado,Cultivado
485,JE014,1985,150,CHIAPAS,TAPACHULA,Manga de Clavo,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",14,57,7.22,-92,15,53.9,Orilla del camino. Silvestre,Silvestre
486,JE014,1984,200,CHIAPAS,TUXTLA CHICO,Monte Grande,"Phaseolus viridis - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",14,53,3.41,-92,11,6.3,Silvestre,Silvestre
487,JE014,1985,200,CHIAPAS,TAPACHULA,Manga de Clavo,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",14,57,17.80,-92,15,55.2,Silvestre,Silvestre
488,JE014,1992,1150,TAMAULIPAS,SAN CARLOS,Sierra San Carlos,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",24,37,48.32,-98,55,2.16,Silvestre,Silvestre
489,JE014,1976,9999,DISTRITO FEDERAL,COYOACÁN,Santa Ursula Coapa,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,18,13.62,-99,9,30.78,Cultivo de maíz. Cultivado,Cultivado
490,JE014,1980,9999,PUEBLA,CUETZALAN DEL PROGRESO,Cuauhtapanaloyan,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,4,1.26,-97,27,33.82,Cultivado,Cultivado
491,JE014,1988,1200,PUEBLA,ZACATLÁN,"Puente Ajajalpan, Jilotzingo","Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,58,52.45,-97,55,14.76,Silvestre,Silvestre
492,JE014,1988,1400,PUEBLA,NAUZONTLA,"Santa Lucía Atioyan, km 5 camino Nauzontla-Cuauhtapehuatl","Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,58,15.26,-97,34,54.38,Silvestre,Silvestre
493,JE014,1988,1575,PUEBLA,TETELA DE OCAMPO,Km 9 camino Huahuaxtla,"Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,53,55.90,-97,39,14.31,Silvestre,Silvestre
494,JE014,1988,1650,PUEBLA,TETELA DE OCAMPO,"Km 17, camino Huahuaxtla-Tetela de Ocampo, Carreragco","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,52,13.27,-97,41,52.57,Cultivo asociado a maiz en un terreno con frutales. Cultivado,Cultivado
495,JE014,1988,1425,PUEBLA,ZACATLÁN,"Km 45 camino Zacatlán-La Cumbre, Tepango de Rodríguez","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,56,32.10,-97,55,7.89,Terreno recién desmontado y quemado. Cultivado,Cultivado
496,JE014,1989,9999,CHIHUAHUA,GUACHOCHI,Choguita,"Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",26,47,31.00,-106,54,20,Silvestre,Silvestre
497,JE014,1986,9999,NAYARIT,NA,"Islas Marías, Isla María Madre, Salinas (2 lagunas) del campamento Morelos","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",21,35,40.35,-106,31,9.55,Silvestre,Silvestre
498,JE014,1952,1500,MORELOS,YAUTEPEC,Oaxtepec,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.7.2600, octubre 2016",18,55,49.00,-98,58,40,Silvestre,Silvestre
499,JE014,1984,1600,TAMAULIPAS,JAUMAVE,12 km al S de Ávila y Urbina,"Phaseolus zimapanensis - A. Delgado, 2000",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,33,16.15,-99,36,26.75,Silvestre,Silvestre
500,JE014,1971,1200,TAMAULIPAS,GÓMEZ FARÍAS,"Rancho del Cielo, 11 km al NW de Gómez Farias","Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,6,4.15,-99,11,39.67,Silvestre,Silvestre
501,JE014,1974,360,TAMAULIPAS,OCAMPO,8 km al N de El Encino,"Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",22,44,15.08,-99,15,33.31,Silvestre,Silvestre
502,JE014,1976,1600,TAMAULIPAS,JAUMAVE,"Pason Real de Guerrero, 28 km al S de Jaumave","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,10,44.70,-99,28,12.5,Cultivado,Cultivado
503,JE014,2003,965,CHIAPAS,VILLA CORZO,Alrededores de Rancho La Junta,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,59,36.00,-93,27,46,Silvestre,Silvestre
504,JE014,1942,9999,PUEBLA,IZÚCAR DE MATAMOROS,Matamoros,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,36,48.63,-98,27,52.7,Silvestre,Silvestre
505,JE014,1942,1500,PUEBLA,IZÚCAR DE MATAMOROS,"Cerro Cruz, al S de Izúcar de Matamoros","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,36,40.03,-98,28,55.13,Silvestre,Silvestre
506,JE014,1958,9999,COLIMA,TECOMÁN,"Colima, al pie del Evermán","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,48,27.40,-110,57,53,Escapado,Escapado
507,JE014,1987,9999,CHIAPAS,LARRÁINZAR,"Los Altos, Larráinzar","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,52,58.00,-92,43,5.4,Parcela con maíz. Cultivado,Cultivado
508,JE014,2002,9999,YUCATÁN,CHICHIMILÁ,"Xocén, km 3 al SW de la población","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,34,46.47,-88,10,21.09,En la milpa. Silvestre,Silvestre
509,JE014,2002,9999,QUINTANA ROO,OTHÓN P. BLANCO,"Carretera Margarita Maza-Bacalar, km 2","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,4,0.26,-88,35,14.12,Con maíz. Silvestre,Silvestre
510,JE014,2002,9999,QUINTANA ROO,OTHÓN P. BLANCO,"Carretera Margarita Maza-Nuevo Progreso, km 3","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,5,5.74,-88,37,22.22,Silvestre,Silvestre
511,JE014,2002,9999,QUINTANA ROO,FELIPE CARRILLO PUERTO,"Hol-Pat, 2-3 km al S de X-Hazil","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,8,50.24,-87,59,44.08,Asociada a maíz. Silvestre,Silvestre
512,JE014,2002,9999,QUINTANA ROO,FELIPE CARRILLO PUERTO,"Hol-Pat, 2-3 km al S de X-Hazil","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,8,50.24,-87,59,44.08,Silvestre,Silvestre
513,JE014,2002,10,QUINTANA ROO,FELIPE CARRILLO PUERTO,4-5 km al E de Chancah Veracruz,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,25.64,-88,1,44.27,Asociado a maíz. Silvestre,Silvestre
514,JE014,2002,9999,QUINTANA ROO,FELIPE CARRILLO PUERTO,"San Andrés, hacia Noh-cah, km 2.5","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,25,11.40,-88,8,37.89,Orilla de la carretera. Silvestre,Silvestre
515,JE014,2002,9999,CAMPECHE,HOPELCHÉN,"Bolonchén de Rejón, 1 km de la salida hacia Mérida","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,1,40.40,-89,43,55,Orilla de milpa. Silvestre,Silvestre
516,JE014,2002,9999,CAMPECHE,HOPELCHÉN,2-3 km al E de la carretera Bolonchén de Rejón-Mérida,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,1,29.30,-89,43,57.8,"Muy perturbada, orilla de milpa. Silvestre",Silvestre
517,JE014,1974,9999,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Cebollal,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,27,50.00,-95,12,26,Silvestre,Silvestre
518,JE014,1985,300,COLIMA,COLIMA,Los Asmoles,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,7,26.50,-103,46,29.9,Cultivado,Cultivado
519,JE014,1974,1200,VERACRUZ DE IGNACIO DE LA LLAVE,JILOTEPEC,Vista Hermosa,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,36,39.00,-96,54,55,En cañada. Silvestre,Silvestre
520,JE014,1974,1700,VERACRUZ DE IGNACIO DE LA LLAVE,ACATLÁN,Acatlán,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,41,51.00,-96,50,26,En parcela. Cultivado,Cultivado
521,JE014,1974,400,VERACRUZ DE IGNACIO DE LA LLAVE,COACOATZINTLA,Paxtepec,"Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,38,49.00,-96,55,24,Silvestre,Silvestre
522,JE014,1974,200,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA,Rinconada (Emiliano Zapata),"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,21,12.00,-96,34,1,En cañada. Silvestre,Silvestre
523,JE014,1975,200,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA,Rinconada (Emiliano Zapata),"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,21,12.00,-96,34,1,En terreno plano. Silvestre,Silvestre
524,JE014,1975,200,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA,Rinconada (Emiliano Zapata),"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,21,12.00,-96,34,1,En cañada. Silvestre,Silvestre
525,JE014,1985,9999,OAXACA,SANTIAGO JUXTLAHUACA,"2.5 km al S de la desviación a Juxtlahuaca de Carretera Putla-Tlaxiaco-Corales, San Juan Nopala","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,17,33.89,-98,0,40.55,Silvestre,Silvestre
526,JE014,1985,800,OAXACA,SANTA LUCÍA MONTEVERDE,"Km 581, 13.2 km al SE de Santiago Yosotiche","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,54,58.74,-97,49,43.03,Silvestre,Silvestre
527,JE014,1985,9999,OAXACA,SANTIAGO JUXTLAHUACA,"2.5 km al S de la desviación a Juxtlahuaca de Carretera Putla-Tlaxiaco-Corales, San Juan Nopala","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,17,33.89,-98,0,40.55,Silvestre,Silvestre
528,JE014,1990,2300,CHIHUAHUA,MADERA,"Paraje Faldeos de las Chivas, Ejido El Largo Madera","Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",29,41,49.74,-108,15,48.19,Silvestre,Silvestre
529,JE014,1990,2450,CHIHUAHUA,MADERA,"Puerto del Tenedor, Ejido El Largo","Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",29,40,14.80,-108,16,3.69,Silvestre,Silvestre
530,JE014,1990,2340,CHIHUAHUA,MADERA,"Arroyo de la Quinta, Ejido El Largo","Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",29,42,14.43,-108,16,58.73,Silvestre,Silvestre
531,JE014,1990,2460,DURANGO,CANELAS,Predio particular Las Cebollitas,"Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",25,6,11.57,-106,27,1.82,Silvestre,Silvestre
532,JE014,1989,2400,DURANGO,TEPEHUANES,Mesa de Canalitas,"Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",25,26,25.76,-106,25,2.18,Silvestre,Silvestre
533,JE014,1996,1900,SONORA,YÉCORA,"Puerto de la Cruz, Mesa del Campanero, 15.6 km W of Yécora on Mex 16","Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",28,22,28.25,-109,1,45.84,Silvestre,Silvestre
534,JE014,2008,18,NAYARIT,ACAPONETA,"Km 5 de la carretera Acaponeta-Tepic, cerca del puente del río Acaponeta","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",22,27,43.85,-105,22,28.79,Silvestre,Silvestre
535,JE014,1986,9999,YUCATÁN,YAXCABÁ,"Yaxcabá, 7 km rumbo a Libre Unión","Phaseolus lunatus var. lunatus - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,36,19.62,-88,48,52.71,Milpa en cañada con Maíz. Cultivado,Cultivado
536,JE014,1986,9999,YUCATÁN,YAXCABÁ,"Yaxcabá, 4 km rumbo a Kankabdzonot","Phaseolus lunatus var. lunatus - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,32,15.94,-88,47,37.92,Milpa roza. Cultivado,Cultivado
537,JE014,1991,1275,COLIMA,COMALA,"Rancho El Jabalí, 20 km (airline) N of Colima in the SW foothills of the volcan de Colima. La Atarjea Canyon, 1.7 km SE of turnoff to Hacienda San Antonio","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,26,21.95,-103,42,44.42,Escapado,Escapado
538,JE014,1991,1100,COLIMA,COMALA,"Rancho El Jabalí, 20 km (airline) N of Colima in the SW foothills of the Volcan de Colima, Canyon of Arroyo Lumbre-Rio Cordoban, between La Becerra and the mouth of El Cañon","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,27,3.34,-103,42,54.46,Silvestre,Silvestre
539,JE014,1991,1100,COLIMA,COMALA,"Rancho Jabalí, 22 km (airline) N of Colima in the SW foothills of the Volcán de Colima. Below La Becerra (to ca 1 km) between the village and the point where road crosses Arroyo de Lumbre. Volcán de Colima","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,27,1.90,-103,43,13.93,Silvestre,Silvestre
540,JE014,1991,1100,COLIMA,COMALA,"Rancho El Jabalí, 22 km (airline) N of Colima in the SW foothills of the Volcan de Colima, Colima/Jalisco line passes through ranch. Below La Becerra (to ca. 1 km), between the village and the point where the road crosses Arroyo de Lumbre","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,27,1.90,-103,43,13.93,Silvestre,Silvestre
